,Platform,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q14_11,Q14_12,Q14_13,Q14_15,Q14_14
6866,Android,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6872,Android,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
6873,Android,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6875,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6878,Android,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0
6879,Android,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6880,Android,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0
6882,Android,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0
6884,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6888,Android,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0
6890,Android,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6891,Android,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
6892,Android,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6894,Android,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
6895,Android,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
6896,Android,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6897,Apple,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6898,Android,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6899,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6900,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6901,Apple,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6903,Android,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6905,Apple,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6912,Android,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6914,Android,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
6918,Android,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0
6920,Android,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0
6921,Apple,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6927,Apple,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6929,Android,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0
6930,Android,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
6931,Android,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6936,Android,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6938,Android,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
6939,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6940,Android,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
6941,Android,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
6944,Android,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0
6945,Android,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6946,Android,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6947,Android,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
6948,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6949,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6951,Android,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6954,Android,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0
6955,Android,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6959,Android,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0
6961,Apple,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
6963,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6966,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6967,Apple,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6968,Android,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0
6969,Android,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6973,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6974,Android,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6975,Android,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
6976,Android,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6977,Android,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
6979,Android,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6981,Android,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6983,Android,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6988,Apple,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0
6989,Apple,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
6991,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6992,Android,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6994,Apple,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0
6997,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6998,Android,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6999,Android,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
7000,Apple,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0
7004,Android,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7006,Android,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7007,Apple,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
7012,Android,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0
7013,Android,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0
7014,Android,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0
7016,Android,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7018,Apple,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7020,Apple,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
7021,Android,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0
7022,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7023,Android,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7024,Android,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
7025,Android,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0
7026,Android,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0
7027,Android,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0
7028,Android,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7029,Android,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0
7030,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7031,Apple,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0
7034,Apple,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
7035,Android,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7038,Android,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
7039,Android,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7040,Android,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7042,Android,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0
7043,Apple,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7044,Apple,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
7047,Android,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7048,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7049,Android,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
7050,Android,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
7051,Android,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0
7055,Apple,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
7056,Android,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7057,Android,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
7058,Android,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7059,Android,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0
7061,Android,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
7064,Apple,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
7065,Android,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0
7069,Apple,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
7070,Apple,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0
7071,Android,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0
7073,Android,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0
7075,Android,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7076,Android,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
7079,Android,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0
7081,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7082,Android,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
7087,Android,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0
7088,Android,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
7089,Android,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0
7090,Apple,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0
7092,Apple,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0
7093,Android,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0
7094,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7095,Android,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7096,Apple,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
7097,Android,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7098,Android,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0
7099,Android,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7100,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7102,Android,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7103,Android,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0
7104,Apple,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
7107,Android,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0
7108,Apple,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0
7109,Android,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
7110,Apple,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
7111,Android,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
7112,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7115,Apple,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
7116,Android,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
7119,Android,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7121,Apple,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0
7123,Android,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
7124,Android,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7125,Apple,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0
7127,Android,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0
7129,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7131,Apple,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0
7133,Android,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
7134,Android,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
7136,Android,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0
7137,Android,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7140,Android,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7144,Android,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
7145,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7148,Android,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0
7151,Apple,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0
7152,Apple,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
7153,Apple,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0
7158,Android,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
7159,Apple,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
7161,Apple,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0
7162,Android,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0
7163,Android,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0
7164,Android,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
7165,Apple,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0
7166,Android,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7167,Android,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0
7168,Android,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
7175,Android,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0
7178,Android,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
7179,Android,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7182,Android,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
7186,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7187,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7190,Apple,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0
7191,Android,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7192,Android,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
7193,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7195,Android,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7199,Android,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0
7203,Android,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
7204,Apple,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0
7206,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7207,Apple,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0
7208,Apple,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
7211,Android,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
7212,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7215,Apple,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
7217,Apple,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0
7222,Android,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7224,Apple,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
7225,Apple,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
7226,Android,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0
7228,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7229,Android,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7231,Apple,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7232,Android,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0
7234,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7236,Apple,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
7238,Apple,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7240,Android,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7242,Apple,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
7243,Android,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
7245,Android,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7247,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7248,Android,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7249,Android,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7250,Android,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0
7251,Apple,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
7253,Android,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7256,Android,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
7259,Apple,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
7261,Android,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7264,Android,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
7265,Android,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
7267,Apple,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0
7271,Android,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
7272,Android,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0
7274,Android,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7276,Apple,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0
7278,Apple,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
7279,Android,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0
7280,Apple,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0
7281,Android,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7282,Android,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7283,Android,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
7284,Android,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0
7285,Android,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7288,Android,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0
7290,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7292,Android,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
7293,Apple,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7296,Apple,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7297,Android,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0
7298,Android,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7300,Apple,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
7301,Android,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0
7303,Android,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
7306,Apple,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7308,Apple,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7310,Android,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0
7312,Apple,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
7313,Android,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
7314,Android,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
7315,Android,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7319,Apple,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0
7320,Android,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
7321,Apple,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
7322,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7323,Android,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7324,Apple,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0
7325,Android,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
7326,Apple,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
7327,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7328,Apple,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7329,Android,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0
7336,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7338,Apple,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
7339,Android,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7343,Android,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7348,Android,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7349,Android,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7351,Apple,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
7352,Android,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0
7353,Android,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7355,Android,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7358,Android,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0
7360,Android,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7362,Apple,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0
7363,Android,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0
7364,Android,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
7365,Apple,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0
7368,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7373,Android,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0
7375,Apple,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0
7376,Android,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0
7377,Android,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0
7380,Android,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0
7381,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7382,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7383,Android,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0
7385,Android,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0
7386,Android,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7387,Apple,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0
7390,Apple,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0
7391,Android,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
7394,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7399,Apple,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
7403,Android,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
7404,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7405,Android,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7406,Android,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0
7408,Apple,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7409,Apple,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7410,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7411,Android,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0
7412,Apple,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7413,Android,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0
7414,Android,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0
7416,Apple,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
7417,Android,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7418,Android,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
7419,Apple,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
7420,Android,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
7422,Android,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7423,Android,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7426,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7427,Android,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7428,Android,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
7429,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7432,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7434,Android,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
7435,Android,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
7436,Apple,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7437,Android,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0
7440,Android,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0
7441,Android,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
7442,Apple,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7444,Apple,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0
7446,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7449,Android,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0
7450,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7453,Apple,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
7455,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7457,Apple,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
7458,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7459,Android,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0
7461,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7463,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7464,Apple,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
7465,Apple,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7466,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7467,Apple,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7468,Android,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7469,Apple,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7470,Apple,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7471,Android,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7472,Android,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0
7473,Apple,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7474,Android,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0
7475,Apple,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
7477,Android,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0
7478,Android,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
7479,Android,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0
7481,Android,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7487,Android,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0
7488,Android,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7489,Apple,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
7490,Apple,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0
7491,Android,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
7494,Android,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7495,Android,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7496,Apple,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
7498,Apple,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7501,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7502,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7505,Apple,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
7507,Apple,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
7508,Android,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7510,Android,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0
7512,Android,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7513,Android,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7514,Apple,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0
7515,Android,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7519,Apple,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
7521,Android,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0
7522,Android,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0
7523,Android,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
7524,Apple,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7526,Apple,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7527,Android,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
7528,Apple,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
7529,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7531,Android,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7533,Apple,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7534,Android,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7536,Android,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0
7537,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
